	claim	evidence	label
177	‘Kürt İllerinde Çocuklara Yönelik Yaşam Hakkı İhlalleri’ raporuna göre 385 çocuğun zırhlı araç çarpması sonucu hayatını kaybettiği iddiası	Raporda yer alan görsel, hatalı yorumlanmış.Kürt İllerinde Çocuklara Yönelik Yaşam Hakkı İhlalleri raporuna göre zırhlı araç çarpması sonucu hayatını kaybeden toplam çocuk sayısı 16.Rapora göre 2000-2020 arasında ‘sistematik’ bir şekilde hayatını kaybeden toplam çocuk sayısı ise 386.Rapor, Kürtlerin yoğun olarak yaşadığı bölgelerde çocukların ‘sistematik’ olarak hayatlarını kaybettiklerini ve yaralandıklarını ortaya koymayı amaçlıyor.	yanlış
393	Yalnız Türklerin korku filmi izlerken güldüğü ve Türkiye’de kimsenin korku filmi yüzünden ölmediği iddiası	Korku filmi izlerken dünyadaki herkes gülebiliyor.Gülmemize neden olan birden fazla sebep var.Korku filmi izlerken ölen insanların sayısı ve ülkelere dağılımı bilinmiyor.	yanlış
184	Bir Instagram hesabı tarafından 12 Ekim 2022 tarihinde yapılan paylaşımda çadır ve karavanda konaklamalara da 1 Ocak 2023 itibarıyla vergi geleceği iddia edildi.	Bir Instagram hesabı tarafından yapılan paylaşımda çadır ve karavanda konaklamalara da 1 Ocak 2023 itibarıyla vergi geleceği iddia edilmişti. Gelir İdaresi Başkanlığının yayımladığı tebliğe göre konaklama vergisine dair düzenleme 2019 yılında yapılmış ancak yürürlüğe girmesi ertlenmiş. Yine tebliğe göre, kampinglerde konaklayanların geceleme ihtiyaçlarını kendi imkânlarıyla karşılayıp karşılamamasına bakılmaksızın konaklama vergisi alınacak.	doğru
449	6 Şubat depremlerinde Hatay’ın Erzin ilçesinde hiçbir binanın yıkılmadığı iddiası	Çevre, Şehircilik ve İklim Bakanlığı’nın hasar tespiti için kullandığı Hasar Tespit Sorgulama sayfasındaki bilgilere göre 15 Şubat 2023 itibariyle Erzin ilçesinde yıkılan bina yok.Planet Labs’ten edindiğimiz uydu görüntülerinde de yıkılan bir bina olmadığı görülüyor.	doğru
10	Erdoğan'ın elini öptüğü çocuğun Kuveyt Emiri'nin oğlu olduğu iddiası	Fotoğrafta Cumhurbaşkanı Erdoğan'ın elini öptüğü kişi heyete çiçek sunmak üzere gelen iki Kuveytli çocuktan biri.AA'nın sitesindeki fotoğraf açıklamasından da çocuğun heyetten olduğu bilgisi öğrenilebiliyor.	yanlış
380	Diyanet İşleri Başkanı Ali Erbaş'a ait olduğu iddia edilen cümleler	Paylaşımdaki kareler Diyanet İşleri Başkanı Ali Erbaş’ın Mart 2018’de katıldığı özel röportajdan.Prof. Dr. Ali Erbaş yayın boyunca kendine atfedilen cümleleri kurmamış.Arama motorlarında anahtar kelimelerle arama yapıldığında da Erbaş’a ait böyle cümlelere rastlanmıyor.	yanlış
103	Depremzedelerin otellere yerleştirilmeden önce AFAD’a başvurmaları gerektiği iddiası	Antalya Valiliği’nin 8 Şubat’ta yaptığı açıklamaya göre, Antalya’da 19 bin 400 otel odası depremzedeler için ayrıldı.AFAD, tahliyesi tamamlanan depremzedelerin valilik ve AFAD koordinasyonuyla otel ve misafirlere yerleştirildiklerini açıkladı.Türkiye Otelciler Federasyonu’nun resmi sitesinde, depremzedelerin bu olanaktan yararlanmaları için illerde bulunan valilik veya AFAD temsilciliklerine ulaşmaları gerektiği yazılı.	doğru
81	Mike Pompeo'nun 'ABD gerekirse Türkiye'ye karşı askeri güç kullanmaya hazır' dediği iddiası	Pompeo’nun sözlerinde özel olarak “Türkiye’ye karşı” ifadesi kullanılmıyor.Röportajın tamamı izlendiğinde Mike Pompeo’nun böyle bir cümle kullanmadığı görülüyor.Videodaki askerler militan değil; Suriye’de Türkiye polisi tarafından eğitilen resmi silahlı güçler.	yanlış
38	Bir Twitter hesabı tarafından 10 Haziran 2023 tarihinde yapılan paylaşımda futbolcu İlkay Gündoğan’ın UEFA Şampiyonlar Ligi Kupasını kazanan tek Türk oyuncu olduğu iddia edildi. 	Bir Twitter hesabı tarafından 10 Haziran 2023 tarihinde yapılan paylaşımda futbolcu İlkay Gündoğan’ın UEFA Şampiyonlar Ligi Kupasını kazanan tek Türk oyuncu olduğu iddia edilmişti. Türk asıllı Alman milli futbolcu Gündoğan’ın kaptanı olduğu Manchester City, 10 Haziran 2023’te UEFA Şampiyonlar Ligi Kupası’nı kazanarak kupayı müzesine ilk kez götürdü. İlkay Gündoğan’dan önce Türk asıllı Alman milli futbolcular Mehmet Scholl ve Emre Can Bayern Münih’te kupa kaldırmıştı. Yine Bayern Münih’te Şampiyonlar Ligi kazanan bir diğer isim Almanya’da doğmuş eski Türk futbolcu Berkant Göktan olmuştu. Saraybosna doğumlu olup daha sonra Türk vatandaşı olan Elvir Baliç ise Real Madrid’te UEFA Şampiyonlar Ligi Kupası’nı kaldırmıştı.	yanlış
314	Twitter’ın Türkiye sorumlusunun kadınların eşlerinin rızası dışında Twitter’a giremeyeceğini açıkladığı iddiası	Twitter’ın Ortadoğu sorumlusu Gordon MacMillan böyle bir açıklaması yokGörseldeki kişi Twitter’ın sorumlusu değil, Salahuddin Barakat isminde bir Müslüman aktivist.Abdülkadir el-Cezairî ise 1883 yılında hayatını kaybetmiş Cezayirli bir asker.	yanlış
167	Japonya’da mahkemenin ‘eşcinsel evliliğin anayasaya aykırı olmadığı’ kararını verdiği iddiası	Reuters’a dayandırılan haber Türkçeye hatalı çevrilmiş. Gerçekte Osaka mahkemesi, eşcinsel evliliğin ‘yasallaştırılmamasının’, anayasaya aykırı olmadığına karar vermiştir.	yanlış
469	Bergüzar Korel’e ait olduğu iddia edilen Twitter hesabı	Paylaşım yapılan sayfa parodi.Korel resmi Instagram sayfasında paylaştığı hikayede hesabın kendine ait olmadığını açıkladı.	yanlış
296	Kral III. Charles için parti düzenlenecek alana penis çizildiği iddiası	Penis çizimi 4 Mayıs 2023 günü fark edilmiş.Çizimin gece saatlerinde yapıldığı tahmin ediliyor.Bölge sakinleri çizimin yapıldığını doğrulayan paylaşımlar yapmışlar.	doğru
474	Uygulanmakta olan Covid-19 aşılarının kullanım ömrünün bittiği iddiası	Pfizer/BioNTech Covid-19 aşı flakonlarının son kullanma tarihi -90°C ila -60°C'de saklanması koşuluyla üç ay daha uzatıldı.Aşıların son kullanma tarihi, bir dizi güvenlik testinden geçerek uzatılıyor.Benzer uygulamalar sadece Türkiye’de değil ABD, Almanya gibi ülkelerde de var.Sağlık Bakanlığı da yaptığı açıklamada Paul Ehrlich Enstitüsü’nün aşıların raf ömrünü uzatan onayı doğrultusunda aşıların son kullanma tarihinin uzatıldığını açıkladı.Aşılardaki Çince etiketin nedeni ise, ilkin bir Uzakdoğu ülkesi için üretilmiş olmaları.	yanlış
198	14 Mayıs seçimlerinde fazladan 6 milyon 770 bin 786 oy kullanıldığı iddiası	YSK, 14 Mayıs’ta oy kullanabilecek seçmen sayısının yurtiçi ve yurtdışında toplam 64 milyon 191 bin 285 olduğunu açıklamıştı.Anadolu Ajansı verilerine göre 14 Mayıs’ta yurtiçi ve yurtdışında toplam 55 milyon 833 bin 175 kişi oy kullandı.Açıklanan seçmen sayısı ile sandığa gidip oy kullanan kişi sayısı aynı olmak zorunda değil. Her seçmen sandığa gitmiyor.Nitekim seçime katılım oranı yüzde 88.84 olarak açıklandı.Mevcut verilere göre fazladan 6 milyon 770 bin 786 oy kullanıldığına ilişkin bir kanıt yok.	yanlış
297	Kuveyt'te bir televizyon programındaki İslam tartışması ve altyazıları	Videodaki konuşmalar çeviriyle uyumlu.MEMRI'nin sitesindeki çeviri de Türkçe çeviri ile eşleşiyor.	doğru
416	Darülaceze’ye nakledilecek depremzede çocuklar için gönüllülere ihtiyaç olduğu iddiası	Darülaceze Başkanlığı, yaptığı açıklamada ‘gönüllü annelik’ çağrısında bulunmadığını belirtmiş.Koruyucu aile seçimi sırada bulunan ve mevcut koruyucu aileler arasından yapılıyor.Kurumdan ulaştığımız yetkili, depremzede çocukların bakımının kurumun profesyonel çalışanları tarafından sağlandığının da altını çizdi.Yetkili, kurumun önümüzdeki iki aylık süreç için ayni yardım topladığını, nakdi yardımı ise web sitesinden kabul ettiğini ekledi.	yanlış
146	Necmettin Erbakan'ın “CHP’ye aldanıp kuyruğuna yapışma” dediği iddiası	"Video, 28 Haziran 2007 tarihinde Ekonomik ve Sosyal Araştırmalar Merkezi (ESAM) Konferansları kapsamında düzenlenen “İşbirlikçiler ve Akp’nin Ekonomik Yıkımı” isimli konferanstan.Videonun orijinalinde Erbakan, ""Ey kasketli adam. Beni iyi dinle! CHP'ye aldanıp da AKP'nin kuyruğuna yapışma"" ifadelerini kullanıyor."	yanlış
392	Muğla’daki orman yangınında söndürme işinin THK yerine özel bir şirkette olduğu iddiası	Orman yangınlarının söndürülmesi işi Kaan Havacılık tarafından Orman Bölge Müdürlüğü’ne kiralanmış olan Kamov 32 tipi uçaklar aracılığıyla yapılmış.İhaleyle kiralanan uçaklar her sene Haziran-Ekim ayları arasında çıkacak orman yangınlarını söndürmek amacıyla Orman Bölge Müdürlüğü tarafından kullanılıyor.	doğru
147	Meral Akşener’in “İmam olamıyoruz ya biz! o nedenle cumhurbaşkanı adayı değilim” sözleriyle ilgili iddialar	İYİ Parti Genel Başkanı Meral Akşener’in söylemi, “İmam olamıyoruz ya biz! Cumhurbaşkanı aynı zamanda imamlık yapmak durumunda olduğundan ben aday değilim” şeklinde.Bazı haber siteleri söylemi, “Kadından imam olmaz” şeklinde ele alıp ‘ilk ve yalın’ anlamıyla manşete taşıdı. İçeriklerde, Meral Akşener’in ‘kadından imam olmayacağı’ görüşünü benimsediği mesajı hakimdi.Meral Akşener’in bu söylemi ironi ve hiciv taşıyor. Söylemin orjinali, ‘imam olamıyoruz ya biz!’ şeklinde. Akşener bu sözleriyle, Diyanet İşleri Başkanı Erbaş’ın ‘Kadınlar, imam olamaz,’ sözünü eleştiriyor.	yanlış
447	Saat 17’de seçmen sırasında bulunanların oy kullanabileceği iddiası	135 sayılı genelgenin 25.maddesine göre, oy vermenin bitiş saati olan 17’de sandık başında oy vermeyi bekleyen seçmen varsa, sandık görevlileri tarafından kimlikleri toplanıyor ve oy verebiliyor.Konuyla ilgili İstanbul Barosu da bir açıklama yaparak, sırada bekleyen seçmenin oy kullanabileceğini belirtti.	doğru
287	Bir Twitter hesabı tarafından 12 Şubat 2023 tarihinde yapılan paylaşımda Eski AFAD Bilgi Sistemleri ve Haberleşme Daire Başkanı'nın okçuluk kostümüyle sunum yaptığı iddia edildi. 	Bir Twitter hesabı tarafından yapılan paylaşımda AFAD Daire Başkanı'nın okçuluk kostümüyle sunum yaptığı iddia edilmişti. İddiada yer alan video, 19 Nisan 2018 tarihinde Kamu Siber Güvenlik Zirvesi’nde AFAD Bilgi Sistemleri ve Haberleşme Dairesi Başkanı İrfan Keskin’in sunum yaptığı sırada çekilmiş. İrfan Keskin sunum için özel ders aldığını aktarırken, ok ve yay metaforu kullanılarak yerli işletim sistemi Pardus'u izleyicilere anlatmış.	doğru
123	Ekrem İmamoğlu'nun Ayasofya’da namaz kıldırmak için Diyanet’e başvurduğu iddiası	Teyit'in ulaştığı Diyanet İşleri Başkanlığı böyle bir başvuru yapılmadığını söyledi.Teyit konu hakkında İBB Sözcüsü Murat Ongun’la yazılı olarak görüştü. Ongun, böyle bir başvuru yapılmadığını, Ekrem İmamoğlu’nun görevinin belediye başkanlığı olduğunu ifade etti.	yanlış
368	İtalya'da bir doktorun yoğun bakımda yer açmak için hastaları öldürdüğü iddiası	İlk şikayet 23 Nisan 2020 tarihinde yapılmış, yani olay güncel değil.Doktora yönelik suçlamalar kanıtlanmış değil.İddiaların kesinleşmesi için mahkemenin sonuçlanması ve doktorun suçlu olduğunun kanıtlanması gerekiyor.	yanlış
96	Binali Yıldırım Çanakkale geçilmez dediler ifadesini kullandı mı?	"CNN Türk Yıldırım'ın sözlerini ekrana yansıtırken eksik aktarmış.Yıldırım ""“Çanakkale geçilmez dedik düşmana, ama dosta Çanakkale dünyanın en uzun köprüsüyle geçiliyor” diyor."	yanlış
143	Kruger Ulusal Parkı’ndaki filin yorulan aslanlara eşlik ettiği iddiası	20 Ağustos 2005 yılında Kruger Ulusal Parkı’nda çekilen karenin orijinalinde aslan yok.Montajlanmış fotoğrafın ilk olarak 1 Nisan’da “Latest Sightings - Kruger” sayfa tarafından şaka amaçlı paylaşıldığını görmek mümkün.	yanlış
239	Barcelona’nın stadı Camp Nou’da Atatürk posteri açıldığı ve Messi'nin Atatürk baskılı tişört giydiği iddiası	Fotoğrafın orijinalinde sahanın ortasında sadece Şampiyonlar Ligi logosunun olduğu görülebiliyor.Fotoğrafta ön tarafta bulunan ve stadyumun fotoğrafını çeken kişinin Bayern Münih’te oynayan Franck Ribery’nin 7 numaralı formasını giydiğini görmek mümkün.	yanlış
442	Ekrem İmamoğlu'nun Avrasya Tüneli'nin açılışını yapacağı iddiası	Avrasya Tüneli 20 Aralık 2016’da kullanıma açıldı.Ekrem İmamoğlu’nun 150 günde 150 proje çalışmasında Avrasya Tüneline dair herhangi bir bilgi yer almıyor.	yanlış
97	25 Şubat'ta dünyaya asteroit çarpacağı iddiası	WF9 isimli asteroid dünyaya 51 milyon kilometre uzaklıktan geçecek ve tehdit oluşturmuyor.Nibiru, yıllardır konuşulan fakat varlığı kanıtlanamayan hayali bir gezegen.	yanlış
407	Pankartta 'İngiliz kadınlar Türk kadınlardan daha mı az değerli?' yazdığı iddiası	Fotoğrafın orijinaline Getty Images’ten ulaşılabiliyor. Fotoğraf Hulton Deutsch arşivinde yer alıyor.Fotoğraftaki pankartta “İngiliz kadınlar Türk kadınlardan daha mı az değerlidir” yazıyor.	doğru
122	Kemal Kılıçdaroğlu’nun Düzce Depremi Etki Analiz Raporu’na yönelik iddiaları	CHP Genel Başkanı Kemal Kılıçdaroğlu'nun bahsettiği AFAD Düzce Depremi Etki Analiz Raporu incelendiğinde koordinasyon, yardımlar ve hasar tespiti gibi birçok başlıktaki sorunlara yer verildiği görülüyor.Raporun sonuç bölümünde sağlam yapılmış konutların önemine ve üniversitelerde afetle ilgili çalışmaların daha çok desteklenmesi gerekliliğine vurgu yapılmış.	doğru
183	Cumhurbaşkanlığı ve milletvekili oy sayıları arasında tutarsızlık olduğu iddiası	Paylaşımdaki farkların sebebi cumhurbaşkanlığında yurtiçi, milletvekilliğinde yurtdışı rakamların alınması.İki seçimde de yurtiçi sayılara bakıldığında ciddi bir farklılık görünmüyor.Yurtdışı oyları milletvekillerine 24 Mart 2023 tarihinde Resmi Gazete’de yayımlanan 136 sayılı genelgenin 8., 9. ve 10. maddeleri uyarınca dağıtılıyor.	yanlış
202	Bir Twitter hesabı tarafından paylaşılan gönderide aşı karşıtı liderlerin esrarengiz şekilde ölmesinin de aralarında bulunduğu bazı iddialar dile getirildi.	Bir Twitter hesabı tarafından paylaşılan gönderide Covid-19 ve aşıyla ilgili çeşitli iddialar dile getirilmişti. Aşı karşıtı liderler öldürülmedi. Sosyal medya platformlarından yoğun olarak dolaşan bu iddiada söz konusu liderlerin doğal yollarla ölmediğine dair en ufak bir kanıt bulunmuyor. Belarus’a pandemi ilan etmesi için 94 milyon dolar teklif edilmedi. Pandemi ilanı salgının başında Dünya Sağlık Örgütü tarafından alınan bir karar. Dünya Bankası ve Avrupa Birliği Belarus’a pandemi ilanı gibi bir şart koşmadan toplamda 150 milyon Euro destek sağladı. Dr. Canan Karatay’ın iddiası da Dünya Sağlık Örgütü’nün açıklamalarıyla çelişiyor.	yanlış
246	Bir Instagram sayfası tarafından 4 Mart 2021 tarihinde yapılan paylaşımda Türkiye’deki kredi kartı sayısının Türkiye’deki insan sayısının 5 katı olduğu iddia edildi. Paylaşım Instagram’da 2 bin 200’ün üstünde beğeni, 50’nin üstünde de yorum almış.	Instagram’da yapılan paylaşımda Türkiye’deki kredi kartlarının Türkiye’de yaşayan insanların 5 katı olduğu iddia edilmişti. Türkiye’deki toplam nüfus 2020 sonunda 83,6 milyon iken, banka ve kredi kartları toplamı ise 263,8 milyon yani toplam nüfusun yaklaşık 3 katı. Sonuç olarak Instagram’da yapılan bu paylaşımda yanlış bir hesaplama yapılmış.	yanlış
305	Ters duraklar ‘anlamsız, mantıksız ve sebepsiz’ değil	Ters duraklar sadece İstanbul’da değil, Londra ve Dublin’de de var. Benzerlerinde görüldüğü gibi bu duraklar, bulunduğu yerin gün ışığı, rüzgar ve yol genişliği hesap edilerek ters olarak konumlandırılabilir. Cephesi yapıya bakan durakların yağmur ve rüzgardan koruma oranı, cephesi yola bakan duraklardan daha yüksektir. Ayrıca, dünyada ki ‘ters durak’ örneklerinin bir çoğu bu amaçla ters olarak konumlandırılır. Bu sebepler ve dünyadaki örnekler durakların ters olarak konumlandırılmasının bir amacı olduğunu gösterir. ‘Anlamsız, mantıksız ve sebepsiz’ iddialarını çürütür.	yanlış
298	Türkiye bu sene dünyanın en büyük 20 ekonomisinden biri olmayabilir	Faik Öztrak’ın kaynak gösterdiği IMF Ekim 2021 Ekonomik Görünüm Raporu’nda 2021 yılında Türkiye ilk 20 ekonomi içine girmemektedir.	doğru
351	Sırbistan’ın Dukat köyündeki okulun tek bir öğrenci için yeniden açıldığı iddiası	Fotoğraf Sırbistan’ın Dukat köyündeki okulu gösteriyor.Dukat köy okuluna kayıtlı tek öğrenci Nikolina Nikolić.	doğru
386	Çin’de binanın içinden tren hattı geçtiği iddiası	Söz konusu haberler Çin’in Chongqing şehrinde bulunan Line 2 hattına ait.Binanın içerisinde aynı zamanda Liziba isimli istasyon bulunuyor.Hat ve binalar 2005 yılında yapılmış.	doğru
